Stereotype,Stereotype2,Absolute Value,Sign,Classification
componentOf,characterization,0.19163500934365335,positive,very_weak
creation,characterization,0.25678580127231754,positive,weak
derivation,characterization,0.03594360460611303,positive,very_weak
externalDependence,characterization,0.4008643045163517,positive,moderate
instantiation,characterization,0.3270396292224618,positive,weak
material,characterization,0.018528441014764887,positive,very_weak
mediation,characterization,0.2071625271723672,positive,weak
memberOf,characterization,0.12948609818492438,positive,very_weak
participation,characterization,0.3967477511558486,positive,weak
none,characterization,0.2377223498059994,positive,weak
other,characterization,0.02362397339101461,positive,very_weak
characterization,componentOf,0.19163500934365335,positive,very_weak
creation,componentOf,0.004859632646272645,positive,very_weak
derivation,componentOf,0.06650475394534767,positive,very_weak
externalDependence,componentOf,0.08696404377084609,positive,very_weak
instantiation,componentOf,0.07089849197547134,positive,very_weak
material,componentOf,0.23581495347364353,positive,weak
mediation,componentOf,0.1923033911644395,positive,very_weak
memberOf,componentOf,0.3418817558418225,positive,weak
participation,componentOf,0.033633442320582664,positive,very_weak
none,componentOf,0.12713675055924809,positive,very_weak
other,componentOf,0.19930821571315266,positive,very_weak
characterization,creation,0.25678580127231754,positive,weak
componentOf,creation,0.004859632646272645,positive,very_weak
derivation,creation,0.029114651780672737,positive,very_weak
externalDependence,creation,0.32338462450941097,positive,weak
instantiation,creation,0.4324397209595094,positive,moderate
material,creation,0.038394795424627905,positive,very_weak
mediation,creation,0.06906520911365525,positive,very_weak
memberOf,creation,0.07116627956998715,positive,very_weak
participation,creation,0.7454942546064252,positive,strong
none,creation,0.20157963963073994,positive,weak
other,creation,0.10668708111912627,positive,very_weak
characterization,derivation,0.03594360460611303,positive,very_weak
componentOf,derivation,0.06650475394534767,positive,very_weak
creation,derivation,0.029114651780672737,positive,very_weak
externalDependence,derivation,0.1634605281228856,positive,very_weak
instantiation,derivation,0.14404091184678539,positive,very_weak
material,derivation,0.5820819561937074,positive,moderate
mediation,derivation,0.4343294959776462,positive,moderate
memberOf,derivation,0.20424137338892304,positive,weak
participation,derivation,0.09490952012201102,positive,very_weak
none,derivation,0.09242926711803903,positive,very_weak
other,derivation,0.2134703658541657,positive,weak
characterization,externalDependence,0.4008643045163517,positive,moderate
componentOf,externalDependence,0.08696404377084609,positive,very_weak
creation,externalDependence,0.32338462450941097,positive,weak
derivation,externalDependence,0.1634605281228856,positive,very_weak
instantiation,externalDependence,0.5294965462074679,positive,moderate
material,externalDependence,0.2122537529486384,positive,weak
mediation,externalDependence,0.01568098267207789,positive,very_weak
memberOf,externalDependence,0.03398606625237519,positive,very_weak
participation,externalDependence,0.4285905037026385,positive,moderate
none,externalDependence,0.1639268783580863,positive,very_weak
other,externalDependence,0.03260030388582323,positive,very_weak
characterization,instantiation,0.3270396292224618,positive,weak
componentOf,instantiation,0.07089849197547134,positive,very_weak
creation,instantiation,0.4324397209595094,positive,moderate
derivation,instantiation,0.14404091184678539,positive,very_weak
externalDependence,instantiation,0.5294965462074679,positive,moderate
material,instantiation,0.15472442084934857,positive,very_weak
mediation,instantiation,0.022825667037669084,positive,very_weak
memberOf,instantiation,0.0024274547589176187,positive,very_weak
participation,instantiation,0.5358882328867927,positive,moderate
none,instantiation,0.14565756601973237,positive,very_weak
other,instantiation,0.042469822852356176,positive,very_weak
characterization,material,0.018528441014764887,positive,very_weak
componentOf,material,0.23581495347364353,positive,weak
creation,material,0.038394795424627905,positive,very_weak
derivation,material,0.5820819561937074,positive,moderate
externalDependence,material,0.2122537529486384,positive,weak
instantiation,material,0.15472442084934857,positive,very_weak
mediation,material,0.42109976328193516,positive,moderate
memberOf,material,0.22524657083348612,positive,weak
participation,material,0.08106987213220863,positive,very_weak
none,material,0.16247450687376128,positive,very_weak
other,material,0.11351195898056157,positive,very_weak
characterization,mediation,0.2071625271723672,positive,weak
componentOf,mediation,0.1923033911644395,positive,very_weak
creation,mediation,0.06906520911365525,positive,very_weak
derivation,mediation,0.4343294959776462,positive,moderate
externalDependence,mediation,0.01568098267207789,positive,very_weak
instantiation,mediation,0.022825667037669084,positive,very_weak
material,mediation,0.42109976328193516,positive,moderate
memberOf,mediation,0.3156846166949427,positive,weak
participation,mediation,0.012792268638776255,positive,very_weak
none,mediation,0.224977026088761,positive,weak
other,mediation,0.14961065348083172,positive,very_weak
