Stereotype,Stereotype2,Absolute Value,Sign,Classification
collective,category,0.0446864356703951,negative,very_weak
datatype,category,0.10656431568468747,positive,very_weak
event,category,0.1966304402858451,positive,very_weak
kind,category,0.054278591639374964,positive,very_weak
mode,category,0.2698255906673739,positive,weak
phase,category,0.03279843447787129,negative,very_weak
quality,category,0.30277206007484114,positive,weak
relator,category,0.13041079157497493,negative,very_weak
role,category,0.20995640605216204,negative,weak
roleMixin,category,0.24747789533952083,positive,weak
subkind,category,0.1773866674790305,positive,very_weak
none_c,category,0.08695904013837984,positive,very_weak
characterization,category,0.4050551468787339,positive,moderate
componentOf,category,0.08451108800797195,positive,very_weak
derivation,category,0.09812966472418688,negative,very_weak
material,category,0.07003677487308275,positive,very_weak
mediation,category,0.07221785665428192,negative,very_weak
participation,category,0.22567551583788828,positive,weak
none_r,category,0.2966712417541975,positive,weak
other_r,category,0.13710305748647558,negative,very_weak
category,collective,0.0446864356703951,negative,very_weak
datatype,collective,0.03602653640292775,positive,very_weak
event,collective,0.19765324229617917,negative,very_weak
kind,collective,0.2567889555418423,positive,weak
mode,collective,0.00956383318635532,positive,very_weak
phase,collective,0.18960024099305028,positive,very_weak
quality,collective,0.16226745444919893,negative,very_weak
relator,collective,0.22250956463124616,positive,weak
role,collective,0.16198175214441643,positive,very_weak
roleMixin,collective,0.11319568126442175,negative,very_weak
subkind,collective,0.1549803000791525,positive,very_weak
none_c,collective,0.18358857931812553,negative,very_weak
characterization,collective,0.07571599750458004,negative,very_weak
componentOf,collective,0.27508168539516104,positive,weak
derivation,collective,0.09857992619037942,positive,very_weak
material,collective,0.10647648849233993,positive,very_weak
mediation,collective,0.28422866550834514,positive,weak
participation,collective,0.05765862167278664,negative,very_weak
none_r,collective,0.37205138786262615,negative,weak
other_r,collective,0.2671052831548961,positive,weak
category,datatype,0.10656431568468747,positive,very_weak
collective,datatype,0.03602653640292775,positive,very_weak
event,datatype,0.04436576103092365,positive,very_weak
kind,datatype,0.08008793657263394,positive,very_weak
mode,datatype,0.0014082231046507632,positive,very_weak
phase,datatype,0.11327795699029437,positive,very_weak
quality,datatype,0.16741257564441775,positive,very_weak
relator,datatype,0.06428677864425324,negative,very_weak
role,datatype,0.12492837122188581,negative,very_weak
roleMixin,datatype,0.09370942425971239,negative,very_weak
subkind,datatype,0.06467476355322743,positive,very_weak
none_c,datatype,0.03486865195810485,positive,very_weak
characterization,datatype,0.034497445384655705,positive,very_weak
componentOf,datatype,0.10299990125088732,positive,very_weak
derivation,datatype,0.09870931361870648,positive,very_weak
material,datatype,0.11034877309977645,positive,very_weak
mediation,datatype,0.029169597815520112,positive,very_weak
participation,datatype,0.08920549343658052,positive,very_weak
none_r,datatype,0.03999093516973782,positive,very_weak
other_r,datatype,0.0029982837385990418,negative,very_weak
category,event,0.1966304402858451,positive,very_weak
collective,event,0.19765324229617917,negative,very_weak
datatype,event,0.04436576103092365,positive,very_weak
kind,event,0.3017741722653785,negative,weak
mode,event,0.23078443880360658,positive,weak
phase,event,0.0531338003230583,negative,very_weak
quality,event,0.21974085998139484,positive,weak
relator,event,0.2226117819997917,negative,weak
role,event,0.250875140022119,negative,weak
roleMixin,event,0.29701763448092255,positive,weak
subkind,event,0.06934674005876447,negative,very_weak
none_c,event,0.19938881528844818,positive,very_weak
characterization,event,0.282389762941402,positive,weak
componentOf,event,0.1534841420935113,negative,very_weak
derivation,event,0.12706249959648996,negative,very_weak
material,event,0.11017934638525008,negative,very_weak
mediation,event,0.21291708759787387,negative,weak
participation,event,0.6508972058507675,positive,strong
none_r,event,0.37725093259402515,positive,weak
other_r,event,0.05055597847552351,positive,very_weak
category,kind,0.054278591639374964,positive,very_weak
collective,kind,0.2567889555418423,positive,weak
datatype,kind,0.08008793657263394,positive,very_weak
event,kind,0.3017741722653785,negative,weak
mode,kind,0.023256213057402258,negative,very_weak
phase,kind,0.2101893552427542,positive,weak
quality,kind,0.0526586633755073,positive,very_weak
relator,kind,0.24621494765185226,positive,weak
role,kind,0.24346824456578497,positive,weak
roleMixin,kind,0.26380746782915115,negative,weak
subkind,kind,0.506018370298045,positive,moderate
none_c,kind,0.1307371505144236,negative,very_weak
characterization,kind,0.057805013009869656,negative,very_weak
componentOf,kind,0.4883014237435655,positive,moderate
derivation,kind,0.06257602497086194,positive,very_weak
