Stereotype,Total,Mean,Median,Mode,Standard Deviation,Variance,Skewness,Kurtosis,Q1,Q3,IQR,Min,Max,Range,Min Non-Zero,Range Non-Zero
abstract,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
category,312,8.210526315789474,3.0,0,17.867618142715145,319.2517780938834,3.8711510326093586,17.495771998025834,0.0,4.0,4.0,0,98,98,1.0,97.0
collective,70,1.8421052631578947,0.0,0,7.779134655514084,60.51493598862023,5.952232987920951,36.14766362115327,0.0,1.0,1.0,0,48,48,1.0,47.0
datatype,10,0.2631578947368421,0.0,0,0.6851399749002087,0.4694167852062586,2.80264192799683,7.609700642791568,0.0,0.0,0.0,0,3,3,1.0,2.0
enumeration,25,0.6578947368421053,0.0,0,2.581391996049583,6.6635846372688485,5.037820534004415,27.314253683539476,0.0,0.0,0.0,0,15,15,2.0,13.0
event,154,4.052631578947368,0.0,0,6.7900856517347945,46.105263157894726,1.6815592933416437,1.6511028325862256,0.0,5.25,5.25,0,23,23,1.0,22.0
historicalRole,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
historicalRoleMixin,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
kind,708,18.63157894736842,5.0,0,69.59979071599149,4844.130867709814,5.856748235322506,35.179448026680504,1.0,9.0,8.0,0,429,429,1.0,428.0
mixin,68,1.7894736842105263,0.0,0,6.37629857356827,40.65718349928875,4.967956578565328,26.638150855750574,0.0,0.0,0.0,0,37,37,1.0,36.0
mode,296,7.7894736842105265,0.0,0,27.821980319608706,774.0625889046942,5.7515296888876914,34.39436922497916,0.0,3.75,3.75,0,171,171,1.0,170.0
phase,137,3.6052631578947367,0.0,0,17.649040206174003,311.4886201991465,6.068674402483173,37.1688400303386,0.0,0.0,0.0,0,109,109,1.0,108.0
phaseMixin,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
quality,13,0.34210526315789475,0.0,0,1.2579759759978593,1.5825035561877665,4.548296668015738,22.420322255607466,0.0,0.0,0.0,0,7,7,1.0,6.0
quantity,33,0.868421052631579,0.0,0,3.3945190530776177,11.522759601706968,5.204292484280642,28.99584274103223,0.0,0.0,0.0,0,20,20,1.0,19.0
relator,935,24.605263157894736,3.0,0,122.43509907319881,14990.353485064008,6.125984973271319,37.66804618549398,0.25,5.75,5.5,0,758,758,1.0,757.0
role,1445,38.026315789473685,3.0,0,173.12103044013554,29970.89118065434,5.76595204277861,34.20522984337978,0.0,6.75,6.75,0,1052,1052,1.0,1051.0
roleMixin,342,9.0,0.5,0,35.44924045235171,1256.6486486486488,5.922762646525766,35.89435931380241,0.0,5.25,5.25,0,219,219,1.0,218.0
situation,17,0.4473684210526316,0.0,0,1.1554189229991287,1.3349928876244668,2.5764797989860284,5.496245243794311,0.0,0.0,0.0,0,4,4,1.0,3.0
subkind,1059,27.86842105263158,2.0,0,126.4451961304445,15988.387624466575,6.045723044339643,36.963893593779815,0.0,8.75,8.75,0,782,782,1.0,781.0
type,139,3.6578947368421053,0.0,0,11.153175080083637,124.39331436699862,4.0243640418435795,18.15353017119106,0.0,0.0,0.0,0,60,60,1.0,59.0
none,238,6.2631578947368425,0.0,0,18.89184610401108,356.90184921763864,3.5989045511702713,13.178119257441999,0.0,0.0,0.0,0,91,91,2.0,89.0
other,64,1.6842105263157894,0.0,0,3.720689148298279,13.843527738264575,2.3896512495802043,5.067922785588912,0.0,0.0,0.0,0,15,15,2.0,13.0
