abstract,abstractNature,aggregationKind,AggregationKind,attribute,begin,bringsAbout,cardinality,Cardinality,cardinalityValue,categorizer,category,characterization,Class,Classifier,ClassStereotype,ClassView,collective,collectiveNature,comparative,componentOf,composite,ConnectorView,containsModelElement,containsView,creation,datatype,DecoratableElement,derivation,description,diagram,Diagram,DiagramElement,ElementView,end,enumeration,event,eventNature,externalDependence,extrinsicModeNature,functionalComplexNature,general,generalization,Generalization,GeneralizationSet,GeneralizationSetView,GeneralizationView,height,historicalDependence,historicalRole,historicalRoleMixin,instantiation,intrinsicModeNature,isAbstract,isComplete,isDerived,isDisjoint,isExtensional,isOrdered,isPowertype,isReadOnly,isViewOf,kind,literal,Literal,lowerBound,manifestation,material,mediation,memberOf,mixin,mode,model.1,ModelElement,name,NodeView,none,Note,NoteView,OntologicalNature,OntoumlElement,order,owner,Package,PackageView,participation,participational,Path,phase,phaseMixin,point,Point,project,Project,property,Property,PropertyStereotype,propertyType,quality,qualityNature,quantity,quantityNature,Rectangle,RectangularShape,redefinesProperty,Relation,relationEnd,RelationStereotype,RelationView,relator,relatorNature,restrictedTo,role,roleMixin,shape,Shape,shared,situation,situationNature,sourceEnd,sourceView,specific,stereotype,Stereotype,subCollectionOf,subkind,subQuantityOf,subsetsProperty,targetEnd,targetView,termination,text,Text,topLeftPosition,triggers,type,typeNature,upperBound,width,xCoordinate,yCoordinate
,0.0,0.9557077463198179,0.0,0.6446998502265491,0.0,0.09911350818109317,0.8811253960664491,0.8811253960664491,0.8811253960664491,0.02421592323170943,0.3961545501186536,0.365992285282015,0.858211439684302,0.0,0.0,0.7675005978358423,0.31562921407913114,0.0,0.13362944726607406,0.3950143843739986,0.44067620885290015,0.0,0.9241450602886703,0.9241450602886702,0.10066721860133505,0.7780400825591441,0.0,0.15281756074231587,0.19380674432260703,0.40204085888568386,0.40204085888568386,0.0,0.0,0.0,0.2957297460058904,0.28540011648590624,0.0,0.0918128871424761,0.0,0.0,0.7092707232003469,0.38719923695253844,0.7092707232003469,0.39025595127607704,0.0,0.7078181408208691,0.8007273758959726,0.1395086982341183,0.034146430654761674,0.04703202821743025,0.13153740517095394,0.0,0.858211439684302,0.39025595127607704,0.9356020384797437,0.39025595127607704,0.858211439684302,0.9557077463198179,0.858211439684302,0.9557077463198179,0.8585843451078852,0.46815811274366226,0.26368447464739564,0.26368447464739564,0.8638279367684473,0.04833332116752832,0.3348203978498,0.40701205314460687,0.16982016872140065,0.14522448651047018,0.31637272309085673,0.0,0.0,0.9340859221973159,0.0,0.9226289440062426,0.0,0.0,0.0,0.0,0.858211439684302,0.0,0.34324499191907387,0.03782465243997233,0.19481197103551176,0.040393198199093504,0.8328621401836654,0.25166670663472324,0.09056426668272179,0.940299308727827,0.9130609875211797,1.0158008858172578,0.0,0.0,0.9557077463198179,0.0,0.9111719658151691,0.2774435104015033,0.0,0.29668819023876225,0.0,0.7560436196447688,0.0,0.021918661328701135,0.7978943161640791,0.7978943161640791,0.0,0.0,0.4395667886506156,0.0,0.8538870748598018,0.3961257348276056,0.27634245803456986,0.8585843451078852,0.0,0.37400196326006085,0.13958433045520524,0.0,0.7978943161640791,0.7078181408208691,0.7092707232003469,0.8969067390820228,0.0,0.11555374176133112,0.5189423719462876,0.0627350763246954,0.021918661328701135,0.7978943161640791,0.7078181408208691,0.06048547391107982,0.0,0.3778957144021023,0.8007273758959726,0.05166287068455481,0.25405573000412174,0.0,0.8638279367684473,0.8007273758959726,0.9130609875211797,0.9130609875211797
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9557077463198179,0.0,,0.0,1.6235185624229083,0.0,0.3907130183477302,4.029465139054463,4.029465139054463,4.029465139054463,0.09566082923085707,1.9815522561427072,1.8792249126579368,3.761406291812491,0.0,0.0,3.357752727983646,1.3207022542969091,0.0,0.263230351513985,1.4510514832200674,2.0130172050300494,0.0,4.02665689051239,4.068160438452185,0.6301825153720464,0.7922000976029244,0.0,1.022763725905088,0.6790102446114527,1.9144060887763366,1.9144060887763366,0.0,0.0,0.0,0.3509107236621164,1.7378540166471395,0.0,0.7089390831367285,0.0,0.0,3.5610211654800965,2.2911008238727963,3.5610211654800965,1.9496521301848024,0.0,3.1387968891690345,3.430246883698042,0.5308985958831305,0.17958687012188715,0.12047340171915275,0.6162813602051255,0.0,3.761406291812491,1.9496521301848024,4.113988351216477,1.9496521301848024,3.761406291812491,4.340319666495873,3.761406291812491,4.340319666495873,3.5219027092266315,2.546862934300505,0.3509107236621164,0.3509107236621164,3.7679668269225193,0.3907130183477302,1.5722519851761552,2.078995677103665,0.854418007481407,0.6004504307701187,1.6039876175919963,0.0,0.0,4.036597752421038,0.0,4.027949022772036,0.0,0.0,0.0,0.0,3.761406291812491,0.0,1.5130756351262238,0.13808332218209363,1.0365214359710655,0.16812989193081368,3.496752582558957,1.2497677341472893,0.2936258327067489,3.731732627487353,3.7388652408539262,4.209968541569566,0.0,0.0,4.340319666495873,0.0,4.096118813661931,1.369058182870335,0.0,0.8030539693954358,0.0,3.357752727983646,0.0,0.04786485027570454,3.9828411640108423,3.9828411640108423,0.0,0.0,2.314297891813832,0.0,3.743760738280727,2.1209640272389603,1.5285440339023086,3.5219027092266315,0.0,1.6708106206447295,0.7192519048147119,0.0,3.9828411640108423,3.1387968891690345,3.5610211654800965,3.9205118542278754,0.0,0.2560977381474117,2.466245620942002,0.17958687012188712,0.04786485027570454,3.9828411640108423,3.1387968891690345,0.13193037991022624,0.0,1.797191524856021,3.430246883698042,0.2987266003465435,0.9820722837701279,0.0,3.7679668269225193,3.430246883698042,3.7388652408539262,3.7388652408539262
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6446998502265491,0.0,1.6235185624229083,0.0,,0.0,0.12990594830720828,1.4845187078475983,1.4845187078475983,1.4845187078475983,0.057537608089681204,0.6625544819593978,0.6067763841249909,1.4486316569919502,0.0,0.0,1.3215691318278628,0.5972709072866224,0.0,0.17490345382781128,0.6301238295742638,0.7704672704992694,0.0,1.607737219407334,1.6191941975984077,0.26451359494729876,0.5592290752124345,0.0,0.4113962388895893,0.4187752528274765,0.799477420839433,0.799477420839433,0.0,0.0,0.0,0.2914843432084229,0.6243898544034879,0.0,0.2723286829415199,0.0,0.0,1.3427106047302164,0.9103937013961738,1.3427106047302164,0.7465079046948245,0.0,1.2631275259144965,1.3367783965868916,0.22326849532573997,0.12823714106064946,0.08771326421556092,0.25725792952598764,0.0,1.4486316569919502,0.7465079046948245,1.56190930664304,0.7465079046948245,1.4486316569919502,1.6235185624229078,1.4486316569919502,1.6235185624229078,1.4104167088143778,0.9280280322920399,0.24737456121691453,0.24737456121691453,1.4882709944155537,0.08897447862395985,0.640951276670688,0.8447797839391049,0.33254576622360427,0.22565242947622105,0.5551484474219156,0.0,0.0,1.5876315115672597,0.0,1.5173735261383912,0.0,0.0,0.0,0.0,1.4486316569919502,0.0,0.681727213504749,0.10532318467850249,0.3859037460611381,0.09125997243571413,1.3689131608745844,0.4905050261768362,0.1340595778921278,1.476350329418746,1.4834829427853191,1.6993930449359218,0.0,0.0,1.6235185624229078,0.0,1.4781061484841254,0.5169880472773234,0.0,0.4419423441773259,0.0,1.3101121536367895,0.0,0.04786485027570432,1.3648284988330353,1.3648284988330353,0.0,0.0,0.9315122258831626,0.0,1.4867548781331261,0.8167861001386412,0.5818046590221874,1.4104167088143778,0.0,0.6396533250072397,0.2777450615384578,0.0,1.3648284988330353,1.2631275259144965,1.3427106047302164,1.5216978909628915,0.0,0.1519894974456643,1.0096549235227128,0.12391277623614906,0.04786485027570432,1.3648284988330353,1.2631275259144965,0.08771326421556092,0.0,0.726353666444709,1.3367783965868916,0.06321869573421192,0.4731468038252237,0.0,1.4882709944155537,1.3367783965868916,1.4834829427853191,1.4834829427853191
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09911350818109317,0.0,0.3907130183477302,0.0,0.12990594830720828,0.0,,0.37060731050765605,0.37060731050765605,0.37060731050765605,0.001741541003147662,0.2502878288721443,0.265031557208862,0.35915033231658255,0.0,0.0,0.35039695394939185,0.08338201675525364,0.0,0.09242035046693713,0.12506090418236682,0.16048546873031172,0.0,0.39352126688980293,0.4250839529209507,0.0754303548083971,0.08856130792874914,0.0,0.05256091473844358,0.03528694398334872,0.2682541450868382,0.2682541450868382,0.0,0.0,0.0,0.03501487368805727,0.29554460903413815,0.0,0.1085389827005118,0.0,0.0,0.33623637593443556,0.2982611305398146,0.33623637593443556,0.23968410732480222,0.0,0.2929046250294438,0.36617829696496573,0.1352819322986899,0.003514241730838863,0.01942150012487174,0.11199805015438283,0.0,0.35915033231658255,0.23968410732480222,0.40065388025637605,0.23968410732480222,0.35915033231658255,0.3907130183477302,0.35915033231658255,0.3907130183477302,0.35039695394939185,0.17805913278476568,0.058628676253487874,0.058628676253487874,0.4207595880964503,0.10918810294689171,0.17619685884129788,0.19705630391805162,0.04361177445870862,0.017939750569404382,0.12803791459022706,0.0,0.0,0.41643522327194993,0.0,0.38919690206530255,0.0,0.0,0.0,0.0,0.35915033231658255,0.0,0.2226810445920344,0.003514241730838863,0.2537982807676525,0.027366460632486704,0.35039695394939185,0.09700766875776912,0.03501487368805729,0.3890922533471126,0.36617829696496573,0.4436735444785972,0.0,0.0,0.3907130183477302,0.0,0.37773992387422906,0.23932570677831733,0.0,0.04375865662707317,0.0,0.35039695394939185,0.0,0.0008669442132167651,0.3461772378430813,0.3461772378430813,0.0,0.0,0.20849921424610263,0.0,0.4021699965388038,0.12189140413510566,0.19904162839356734,0.35039695394939185,0.0,0.15287865733599598,0.33581227342444475,0.0,0.3461772378430813,0.2929046250294438,0.33623637593443556,0.3907130183477303,0.0,0.0053192386785760465,0.26706102876332793,0.003514241730838863,0.0008669442132167651,0.3461772378430813,0.2929046250294438,0.05488590409902003,0.0,0.21779847171181957,0.36617829696496573,0.20480731211883443,0.1474745667452959,0.0,0.4207595880964503,0.36617829696496573,0.36617829696496573,0.36617829696496573
0.8811253960664491,0.0,4.029465139054463,0.0,1.4845187078475983,0.0,0.37060731050765605,,4.208452425287137,4.208452425287137,0.07707123767321063,1.8797315846826907,1.8232321539622138,3.640996028794828,0.0,0.0,3.248799443157058,1.2389872906769672,0.0,0.2359920303073375,1.3436143146759059,1.958540562616755,0.0,3.894789649303654,3.9362931972434487,0.5914872159743256,0.729074725540629,0.0,0.9726114483162934,0.6846267416955982,1.8326911251563947,1.8326911251563947,0.0,0.0,0.0,0.3509107236621165,1.6245763669960493,0.0,0.6931577401211547,0.0,0.0,3.4291539242713602,2.182147539046207,3.4291539242713602,1.840698845358213,0.0,3.011254012784798,3.309836620680381,0.4922032964854097,0.17958687012188726,0.10901642352807939,0.581910425631905,0.0,3.640996028794828,1.840698845358213,3.9706641318166698,1.840698845358213,3.640996028794828,4.029465139054464,3.640996028794828,4.029465139054464,3.4014924462089686,2.4379096494739154,0.35091072366211656,0.35091072366211656,3.681927498478076,0.37060731050765605,1.529232320953934,1.951452800719429,0.8085900947171133,0.545973788356824,1.5380539969876283,0.0,0.0,3.893273533021227,0.0,3.884624803372226,0.0,0.0,0.0,0.0,3.640996028794828,0.0,1.4199036933152083,0.13375895735759333,0.9891774069243437,0.1681298919308138,3.364885341350221,1.1909667269094943,0.25493053330902826,3.6113223644696917,3.618454977836265,4.07810130036083,0.0,0.0,4.029465139054464,0.0,4.018728214866489,1.2873432192503926,0.0,0.7872726263798621,0.0,3.2487994431570577,0.0,0.04786485027570454,3.9627354561707686,3.9627354561707686,0.0,0.0,2.2053446069872424,0.0,3.6118934970719914,2.0120107424123708,1.4626104132979407,3.4014924462089686,0.0,1.6206583430559351,0.6762322405924909,0.0,3.9627354561707686,3.011254012784798,3.4291539242713602,3.7771876348280657,0.0,0.24464075995633827,2.3343783797332653,0.17958687012188723,0.04786485027570454,3.9627354561707686,3.011254012784798,0.13193037991022635,0.0,1.6882382400294318,3.309836620680381,0.30585921371311675,0.9405687358303344,0.0,3.681927498478076,3.309836620680381,3.618454977836265,3.618454977836265
0.8811253960664491,0.0,4.029465139054463,0.0,1.4845187078475983,0.0,0.37060731050765605,4.208452425287137,,4.208452425287137,0.07707123767321063,1.8797315846826907,1.8232321539622138,3.640996028794828,0.0,0.0,3.248799443157058,1.2389872906769672,0.0,0.2359920303073375,1.3436143146759059,1.958540562616755,0.0,3.894789649303654,3.9362931972434487,0.5914872159743256,0.729074725540629,0.0,0.9726114483162934,0.6846267416955982,1.8326911251563947,1.8326911251563947,0.0,0.0,0.0,0.3509107236621165,1.6245763669960493,0.0,0.6931577401211547,0.0,0.0,3.4291539242713602,2.182147539046207,3.4291539242713602,1.840698845358213,0.0,3.011254012784798,3.309836620680381,0.4922032964854097,0.17958687012188726,0.10901642352807939,0.581910425631905,0.0,3.640996028794828,1.840698845358213,3.9706641318166698,1.840698845358213,3.640996028794828,4.029465139054464,3.640996028794828,4.029465139054464,3.4014924462089686,2.4379096494739154,0.35091072366211656,0.35091072366211656,3.681927498478076,0.37060731050765605,1.529232320953934,1.951452800719429,0.8085900947171133,0.545973788356824,1.5380539969876283,0.0,0.0,3.893273533021227,0.0,3.884624803372226,0.0,0.0,0.0,0.0,3.640996028794828,0.0,1.4199036933152083,0.13375895735759333,0.9891774069243437,0.1681298919308138,3.364885341350221,1.1909667269094943,0.25493053330902826,3.6113223644696917,3.618454977836265,4.07810130036083,0.0,0.0,4.029465139054464,0.0,4.018728214866489,1.2873432192503926,0.0,0.7872726263798621,0.0,3.2487994431570577,0.0,0.04786485027570454,3.9627354561707686,3.9627354561707686,0.0,0.0,2.2053446069872424,0.0,3.6118934970719914,2.0120107424123708,1.4626104132979407,3.4014924462089686,0.0,1.6206583430559351,0.6762322405924909,0.0,3.9627354561707686,3.011254012784798,3.4291539242713602,3.7771876348280657,0.0,0.24464075995633827,2.3343783797332653,0.17958687012188723,0.04786485027570454,3.9627354561707686,3.011254012784798,0.13193037991022635,0.0,1.6882382400294318,3.309836620680381,0.30585921371311675,0.9405687358303344,0.0,3.681927498478076,3.309836620680381,3.618454977836265,3.618454977836265
0.8811253960664491,0.0,4.029465139054463,0.0,1.4845187078475983,0.0,0.37060731050765605,4.208452425287137,4.208452425287137,,0.07707123767321063,1.8797315846826907,1.8232321539622138,3.640996028794828,0.0,0.0,3.248799443157058,1.2389872906769672,0.0,0.2359920303073375,1.3436143146759059,1.958540562616755,0.0,3.894789649303654,3.9362931972434487,0.5914872159743256,0.729074725540629,0.0,0.9726114483162934,0.6846267416955982,1.8326911251563947,1.8326911251563947,0.0,0.0,0.0,0.3509107236621165,1.6245763669960493,0.0,0.6931577401211547,0.0,0.0,3.4291539242713602,2.182147539046207,3.4291539242713602,1.840698845358213,0.0,3.011254012784798,3.309836620680381,0.4922032964854097,0.17958687012188726,0.10901642352807939,0.581910425631905,0.0,3.640996028794828,1.840698845358213,3.9706641318166698,1.840698845358213,3.640996028794828,4.029465139054464,3.640996028794828,4.029465139054464,3.4014924462089686,2.4379096494739154,0.35091072366211656,0.35091072366211656,3.681927498478076,0.37060731050765605,1.529232320953934,1.951452800719429,0.8085900947171133,0.545973788356824,1.5380539969876283,0.0,0.0,3.893273533021227,0.0,3.884624803372226,0.0,0.0,0.0,0.0,3.640996028794828,0.0,1.4199036933152083,0.13375895735759333,0.9891774069243437,0.1681298919308138,3.364885341350221,1.1909667269094943,0.25493053330902826,3.6113223644696917,3.618454977836265,4.07810130036083,0.0,0.0,4.029465139054464,0.0,4.018728214866489,1.2873432192503926,0.0,0.7872726263798621,0.0,3.2487994431570577,0.0,0.04786485027570454,3.9627354561707686,3.9627354561707686,0.0,0.0,2.2053446069872424,0.0,3.6118934970719914,2.0120107424123708,1.4626104132979407,3.4014924462089686,0.0,1.6206583430559351,0.6762322405924909,0.0,3.9627354561707686,3.011254012784798,3.4291539242713602,3.7771876348280657,0.0,0.24464075995633827,2.3343783797332653,0.17958687012188723,0.04786485027570454,3.9627354561707686,3.011254012784798,0.13193037991022635,0.0,1.6882382400294318,3.309836620680381,0.30585921371311675,0.9405687358303344,0.0,3.681927498478076,3.309836620680381,3.618454977836265,3.618454977836265
